time,frame_id,force.x,force.y,force.z,torque.x,torque.y,torque.z
22:12:53,robotiq_force_torque_frame_id,1.77,-3.21,-0.44,0.086,-0.115,-0.058
22:12:53,robotiq_force_torque_frame_id,1.48,-3.77,-0.99,0.074,-0.143,-0.076
22:12:53,robotiq_force_torque_frame_id,2.84,-3.16,-1.07,0.091,-0.15,-0.057
22:12:54,robotiq_force_torque_frame_id,0.66,-4.4,-1.16,0.068,-0.134,-0.077
22:12:54,robotiq_force_torque_frame_id,2.8,-3.43,-0.82,0.067,-0.154,-0.048
22:12:54,robotiq_force_torque_frame_id,1.15,-3.73,-1.05,0.079,-0.156,-0.087
22:12:54,robotiq_force_torque_frame_id,2.04,-4.1,-0.87,0.053,-0.148,-0.077
22:12:54,robotiq_force_torque_frame_id,2.94,-3.75,-0.45,0.081,-0.126,-0.078
22:12:54,robotiq_force_torque_frame_id,3.05,-3.67,-0.62,0.065,-0.16,-0.064
22:12:54,robotiq_force_torque_frame_id,3.14,-3.21,-0.77,0.077,-0.14,-0.056
22:12:54,robotiq_force_torque_frame_id,1.92,-4.11,-0.51,0.075,-0.146,-0.106
22:12:54,robotiq_force_torque_frame_id,2.76,-3.03,-0.53,0.069,-0.149,-0.051
22:12:54,robotiq_force_torque_frame_id,3.44,-4.32,-0.44,0.064,-0.134,-0.052
22:12:55,robotiq_force_torque_frame_id,3.41,-2.77,-0.3,0.054,-0.129,-0.068
22:12:55,robotiq_force_torque_frame_id,2.81,-3.32,-0.96,0.068,-0.143,-0.051
22:12:55,robotiq_force_torque_frame_id,1.53,-2.79,-0.37,0.054,-0.138,-0.045
22:12:55,robotiq_force_torque_frame_id,3.19,-2.9,-0.71,0.072,-0.138,-0.065
22:12:55,robotiq_force_torque_frame_id,4.03,-3.92,-0.52,0.075,-0.132,-0.077
22:12:55,robotiq_force_torque_frame_id,1.42,-3.44,-0.6,0.066,-0.145,-0.092
22:12:55,robotiq_force_torque_frame_id,2.77,-1.52,-0.11,0.063,-0.148,-0.085
22:12:55,robotiq_force_torque_frame_id,3.65,-2.15,-0.81,0.053,-0.142,-0.081
22:12:55,robotiq_force_torque_frame_id,2.55,-2.99,-0.07,0.068,-0.141,-0.045
22:12:55,robotiq_force_torque_frame_id,1.98,-4.53,-0.24,0.061,-0.115,-0.068
22:12:56,robotiq_force_torque_frame_id,2.77,-3.37,-0.52,0.07,-0.124,-0.082
22:12:56,robotiq_force_torque_frame_id,4.0,-2.68,-0.78,0.087,-0.127,-0.068
22:12:56,robotiq_force_torque_frame_id,3.32,-4.19,-0.7,0.093,-0.132,-0.062
22:12:56,robotiq_force_torque_frame_id,2.71,-2.53,-0.61,0.08,-0.125,-0.084
22:12:56,robotiq_force_torque_frame_id,2.47,-2.19,-0.75,0.061,-0.124,-0.062
22:12:56,robotiq_force_torque_frame_id,3.01,-1.83,-0.79,0.066,-0.145,-0.09
22:12:56,robotiq_force_torque_frame_id,2.21,-2.34,-0.94,0.08,-0.13,-0.087
22:12:56,robotiq_force_torque_frame_id,3.26,-4.09,-0.61,0.072,-0.141,-0.061
22:12:56,robotiq_force_torque_frame_id,2.7,-3.96,-0.43,0.071,-0.146,-0.097
22:12:56,robotiq_force_torque_frame_id,2.66,-3.43,-0.71,0.084,-0.142,-0.072
22:12:57,robotiq_force_torque_frame_id,2.48,-3.07,-0.57,0.077,-0.133,-0.051
22:12:57,robotiq_force_torque_frame_id,2.74,-2.46,-0.36,0.076,-0.132,-0.062
22:12:57,robotiq_force_torque_frame_id,3.36,-3.14,-0.19,0.068,-0.126,-0.045
22:12:57,robotiq_force_torque_frame_id,1.99,-4.12,-0.93,0.067,-0.131,-0.093
22:12:57,robotiq_force_torque_frame_id,1.59,-5.48,-0.14,0.059,-0.143,-0.066
22:12:57,robotiq_force_torque_frame_id,3.88,-3.3,-0.47,0.091,-0.148,-0.044
22:12:57,robotiq_force_torque_frame_id,2.15,-3.53,-0.47,0.083,-0.141,-0.088
22:12:57,robotiq_force_torque_frame_id,2.18,-4.08,-1.19,0.083,-0.142,-0.042
22:12:57,robotiq_force_torque_frame_id,3.12,-3.54,-0.53,0.076,-0.137,-0.084
22:12:57,robotiq_force_torque_frame_id,2.48,-3.38,-1.01,0.079,-0.153,-0.071
22:12:58,robotiq_force_torque_frame_id,3.08,-3.66,-0.28,0.079,-0.154,-0.105
22:12:58,robotiq_force_torque_frame_id,3.12,-2.66,-1.17,0.081,-0.146,-0.066
22:12:58,robotiq_force_torque_frame_id,3.64,-3.08,-0.64,0.088,-0.155,-0.084
22:12:58,robotiq_force_torque_frame_id,2.34,-3.28,-0.44,0.065,-0.128,-0.107
22:12:58,robotiq_force_torque_frame_id,3.23,-3.61,-1.04,0.08,-0.147,-0.074
22:12:58,robotiq_force_torque_frame_id,2.48,-3.68,-1.43,0.082,-0.143,-0.098
22:12:58,robotiq_force_torque_frame_id,2.39,-3.49,-0.77,0.067,-0.142,-0.072
22:12:58,robotiq_force_torque_frame_id,2.25,-4.93,-1.0,0.055,-0.125,-0.069
22:12:58,robotiq_force_torque_frame_id,2.07,-3.31,-0.48,0.08,-0.122,-0.076
22:12:58,robotiq_force_torque_frame_id,2.33,-4.09,-0.59,0.086,-0.141,-0.065
22:12:59,robotiq_force_torque_frame_id,1.46,-2.64,-0.55,0.064,-0.128,-0.091
22:12:59,robotiq_force_torque_frame_id,2.26,-3.73,-0.48,0.072,-0.149,-0.098
22:12:59,robotiq_force_torque_frame_id,1.16,-5.3,-0.9,0.076,-0.136,-0.074
22:12:59,robotiq_force_torque_frame_id,2.25,-4.68,0.09,0.068,-0.143,-0.108
22:12:59,robotiq_force_torque_frame_id,1.74,-4.74,-0.21,0.084,-0.136,-0.097
22:12:59,robotiq_force_torque_frame_id,1.89,-5.11,0.1,0.079,-0.122,-0.082
22:12:59,robotiq_force_torque_frame_id,1.46,-4.12,0.04,0.057,-0.124,-0.054
22:12:59,robotiq_force_torque_frame_id,2.8,-3.86,-0.13,0.084,-0.106,-0.063
22:12:59,robotiq_force_torque_frame_id,2.56,-2.72,-0.36,0.074,-0.124,-0.073
22:12:59,robotiq_force_torque_frame_id,2.96,-3.56,0.18,0.087,-0.123,-0.06
22:13:00,robotiq_force_torque_frame_id,3.76,-2.98,-0.52,0.09,-0.127,-0.066
22:13:00,robotiq_force_torque_frame_id,4.73,-2.94,-0.51,0.081,-0.124,-0.072
22:13:00,robotiq_force_torque_frame_id,3.45,-1.67,-0.74,0.08,-0.135,-0.057
22:13:00,robotiq_force_torque_frame_id,3.29,-1.7,-1.02,0.081,-0.147,-0.057
22:13:00,robotiq_force_torque_frame_id,2.61,-2.26,-0.6,0.085,-0.132,-0.058
22:13:00,robotiq_force_torque_frame_id,2.92,-2.53,-0.96,0.075,-0.136,-0.065
22:13:00,robotiq_force_torque_frame_id,3.99,-3.26,-0.92,0.077,-0.135,-0.084
22:13:00,robotiq_force_torque_frame_id,3.53,-2.05,-0.63,0.095,-0.146,-0.092
22:13:00,robotiq_force_torque_frame_id,3.74,-2.52,-0.35,0.072,-0.153,-0.071
22:13:00,robotiq_force_torque_frame_id,4.23,-2.16,-0.26,0.082,-0.141,-0.069
22:13:01,robotiq_force_torque_frame_id,4.33,-2.42,-0.62,0.066,-0.144,-0.065
22:13:01,robotiq_force_torque_frame_id,3.48,-2.63,-0.23,0.084,-0.147,-0.08
22:13:01,robotiq_force_torque_frame_id,2.99,-1.82,-0.52,0.083,-0.142,-0.063
22:13:01,robotiq_force_torque_frame_id,4.06,-1.59,-0.77,0.089,-0.145,-0.083
22:13:01,robotiq_force_torque_frame_id,2.5,-4.27,-1.01,0.078,-0.143,-0.088
22:13:01,robotiq_force_torque_frame_id,2.96,-4.2,-0.53,0.09,-0.14,-0.062
22:13:01,robotiq_force_torque_frame_id,3.77,-4.05,-0.65,0.085,-0.145,-0.06
22:13:01,robotiq_force_torque_frame_id,2.93,-4.23,-0.3,0.073,-0.153,-0.094
22:13:01,robotiq_force_torque_frame_id,2.9,-3.14,-0.54,0.063,-0.16,-0.076
22:13:01,robotiq_force_torque_frame_id,4.04,-2.16,-0.62,0.068,-0.149,-0.076
22:13:02,robotiq_force_torque_frame_id,3.14,-2.71,-0.54,0.064,-0.147,-0.066
22:13:02,robotiq_force_torque_frame_id,3.58,-1.89,-0.28,0.069,-0.135,-0.058
22:13:02,robotiq_force_torque_frame_id,3.91,-1.94,-0.79,0.071,-0.143,-0.043
22:13:02,robotiq_force_torque_frame_id,3.77,-2.57,-1.04,0.069,-0.157,-0.061
22:13:02,robotiq_force_torque_frame_id,4.01,-1.45,-0.55,0.066,-0.144,-0.05
22:13:02,robotiq_force_torque_frame_id,3.63,-2.94,-0.17,0.074,-0.143,-0.063
22:13:02,robotiq_force_torque_frame_id,3.78,-3.46,-0.68,0.088,-0.14,-0.077
22:13:02,robotiq_force_torque_frame_id,2.38,-2.93,-1.17,0.071,-0.144,-0.057
22:13:02,robotiq_force_torque_frame_id,5.3,-3.16,-0.62,0.076,-0.134,-0.049
22:13:02,robotiq_force_torque_frame_id,5.49,-4.23,-0.6,0.079,-0.129,-0.026
22:13:03,robotiq_force_torque_frame_id,4.84,-4.29,0.04,0.096,-0.131,-0.029
22:13:03,robotiq_force_torque_frame_id,5.54,-4.36,-0.41,0.076,-0.133,-0.024
22:13:03,robotiq_force_torque_frame_id,3.43,-5.61,-0.2,0.077,-0.126,-0.051
22:13:03,robotiq_force_torque_frame_id,3.84,-3.76,-0.69,0.083,-0.131,-0.023
22:13:03,robotiq_force_torque_frame_id,4.36,-3.49,-0.37,0.069,-0.132,-0.053
22:13:03,robotiq_force_torque_frame_id,3.88,-3.88,-0.86,0.089,-0.141,-0.04
22:13:03,robotiq_force_torque_frame_id,4.01,-5.24,-0.49,0.068,-0.134,-0.055
22:13:03,robotiq_force_torque_frame_id,3.82,-4.6,-0.55,0.07,-0.139,-0.039
22:13:03,robotiq_force_torque_frame_id,2.98,-5.52,-0.75,0.071,-0.147,-0.063
22:13:03,robotiq_force_torque_frame_id,4.57,-4.34,0.11,0.067,-0.169,-0.063
22:13:04,robotiq_force_torque_frame_id,2.44,-3.68,-0.37,0.113,-0.147,-0.105
22:13:04,robotiq_force_torque_frame_id,2.55,-3.46,-0.8,0.086,-0.138,-0.056
22:13:04,robotiq_force_torque_frame_id,1.96,-3.74,-0.79,0.057,-0.144,-0.053
22:13:04,robotiq_force_torque_frame_id,2.06,-3.5,-0.51,0.068,-0.136,-0.082
22:13:04,robotiq_force_torque_frame_id,4.63,-3.27,-0.83,0.073,-0.15,-0.064
22:13:04,robotiq_force_torque_frame_id,4.56,-2.19,-0.94,0.079,-0.132,-0.074
22:13:04,robotiq_force_torque_frame_id,3.81,-3.11,-0.96,0.087,-0.147,-0.079
22:13:04,robotiq_force_torque_frame_id,2.87,-2.91,-0.79,0.067,-0.115,-0.074
22:13:04,robotiq_force_torque_frame_id,3.73,-2.96,-1.44,0.085,-0.136,-0.079
22:13:04,robotiq_force_torque_frame_id,3.15,-2.55,-0.67,0.064,-0.144,-0.089
22:13:05,robotiq_force_torque_frame_id,2.66,-3.14,-0.9,0.084,-0.134,-0.098
22:13:05,robotiq_force_torque_frame_id,3.12,-3.09,-0.66,0.061,-0.134,-0.088
22:13:05,robotiq_force_torque_frame_id,1.58,-3.73,-0.8,0.063,-0.118,-0.105
22:13:05,robotiq_force_torque_frame_id,2.91,-3.09,-0.88,0.059,-0.139,-0.085
22:13:05,robotiq_force_torque_frame_id,2.21,-3.05,-0.55,0.071,-0.114,-0.071
22:13:05,robotiq_force_torque_frame_id,1.88,-3.45,-0.61,0.072,-0.13,-0.062
22:13:05,robotiq_force_torque_frame_id,2.09,-3.96,-1.07,0.065,-0.137,-0.072
22:13:05,robotiq_force_torque_frame_id,3.65,-4.07,-0.57,0.074,-0.135,-0.05
22:13:05,robotiq_force_torque_frame_id,3.25,-3.92,-1.17,0.064,-0.151,-0.06
22:13:05,robotiq_force_torque_frame_id,1.66,-3.97,-1.23,0.065,-0.117,-0.086
22:13:06,robotiq_force_torque_frame_id,1.24,-3.89,-1.15,0.05,-0.131,-0.122
22:13:06,robotiq_force_torque_frame_id,2.4,-2.37,-1.04,0.068,-0.129,-0.096
22:13:06,robotiq_force_torque_frame_id,2.25,-3.21,-1.08,0.059,-0.141,-0.087
22:13:06,robotiq_force_torque_frame_id,1.45,-3.42,-1.82,0.059,-0.138,-0.056
22:13:06,robotiq_force_torque_frame_id,1.4,-2.54,-0.88,0.047,-0.129,-0.059
22:13:06,robotiq_force_torque_frame_id,0.33,-3.55,-0.97,0.054,-0.157,-0.097
22:13:06,robotiq_force_torque_frame_id,2.08,-2.24,-1.18,0.068,-0.138,-0.076
22:13:06,robotiq_force_torque_frame_id,1.7,-3.67,-1.15,0.067,-0.141,-0.09
22:13:06,robotiq_force_torque_frame_id,2.47,-1.26,-1.37,0.077,-0.12,-0.064
22:13:06,robotiq_force_torque_frame_id,4.3,-2.48,-1.18,0.06,-0.145,-0.072
22:13:07,robotiq_force_torque_frame_id,2.46,-3.58,-0.91,0.048,-0.146,-0.087
22:13:07,robotiq_force_torque_frame_id,3.25,-3.05,-0.68,0.063,-0.125,-0.08
22:13:07,robotiq_force_torque_frame_id,3.85,-0.98,-1.23,0.062,-0.122,-0.081
22:13:07,robotiq_force_torque_frame_id,2.98,-3.04,-0.99,0.082,-0.127,-0.063
22:13:07,robotiq_force_torque_frame_id,2.54,-3.21,-1.02,0.079,-0.127,-0.047
22:13:07,robotiq_force_torque_frame_id,1.82,-2.48,-0.7,0.07,-0.117,-0.071
22:13:07,robotiq_force_torque_frame_id,2.63,-3.25,-1.05,0.063,-0.153,-0.054
22:13:07,robotiq_force_torque_frame_id,1.47,-4.51,-0.41,0.064,-0.13,-0.066
22:13:07,robotiq_force_torque_frame_id,2.26,-3.43,-0.27,0.066,-0.139,-0.071
22:13:07,robotiq_force_torque_frame_id,4.1,-3.06,-0.94,0.07,-0.123,-0.072
22:13:08,robotiq_force_torque_frame_id,3.14,-2.78,-0.74,0.071,-0.117,-0.096
22:13:08,robotiq_force_torque_frame_id,3.25,-2.43,-0.6,0.058,-0.118,-0.078
22:13:08,robotiq_force_torque_frame_id,3.21,-3.18,-1.13,0.078,-0.118,-0.057
22:13:08,robotiq_force_torque_frame_id,3.42,-2.16,-1.47,0.063,-0.159,-0.049
22:13:08,robotiq_force_torque_frame_id,3.36,-2.31,-0.74,0.077,-0.138,-0.07
22:13:08,robotiq_force_torque_frame_id,2.74,-2.61,-0.69,0.06,-0.133,-0.061
22:13:08,robotiq_force_torque_frame_id,3.02,-3.82,-0.74,0.056,-0.145,-0.081
22:13:08,robotiq_force_torque_frame_id,4.43,-2.36,-0.85,0.061,-0.131,-0.061
22:13:08,robotiq_force_torque_frame_id,3.27,-4.19,-0.99,0.082,-0.155,-0.107
22:13:08,robotiq_force_torque_frame_id,3.56,-2.33,-0.33,0.087,-0.133,-0.096
22:13:09,robotiq_force_torque_frame_id,4.06,-1.61,-0.76,0.085,-0.154,-0.094
22:13:09,robotiq_force_torque_frame_id,2.22,-2.59,-0.71,0.063,-0.125,-0.101
22:13:09,robotiq_force_torque_frame_id,2.8,-3.41,-0.86,0.063,-0.135,-0.108
22:13:09,robotiq_force_torque_frame_id,4.5,-2.96,-0.47,0.071,-0.128,-0.08
22:13:09,robotiq_force_torque_frame_id,4.61,-2.5,-0.59,0.064,-0.156,-0.072
22:13:09,robotiq_force_torque_frame_id,3.45,-2.12,-1.19,0.08,-0.143,-0.071
22:13:09,robotiq_force_torque_frame_id,4.16,-2.29,-0.67,0.063,-0.149,-0.069
22:13:09,robotiq_force_torque_frame_id,3.99,-2.43,-0.34,0.08,-0.144,-0.076
22:13:09,robotiq_force_torque_frame_id,2.64,-3.38,-0.24,0.069,-0.132,-0.082
22:13:09,robotiq_force_torque_frame_id,2.21,-2.91,-0.8,0.074,-0.138,-0.089
22:13:10,robotiq_force_torque_frame_id,3.98,-2.86,-1.16,0.076,-0.128,-0.073
22:13:10,robotiq_force_torque_frame_id,3.85,-3.5,-1.47,0.066,-0.135,-0.069
22:13:10,robotiq_force_torque_frame_id,4.62,-2.58,-1.05,0.073,-0.131,-0.072
22:13:10,robotiq_force_torque_frame_id,2.74,-3.04,-1.33,0.071,-0.132,-0.072
22:13:10,robotiq_force_torque_frame_id,3.42,-2.67,-0.76,0.081,-0.132,-0.068
22:13:10,robotiq_force_torque_frame_id,4.38,-1.61,-1.15,0.079,-0.125,-0.081
22:13:10,robotiq_force_torque_frame_id,3.38,-2.08,-0.61,0.054,-0.139,-0.063
22:13:10,robotiq_force_torque_frame_id,3.66,-3.03,-0.97,0.068,-0.131,-0.07
22:13:10,robotiq_force_torque_frame_id,3.62,-2.4,-0.84,0.064,-0.15,-0.073
22:13:10,robotiq_force_torque_frame_id,3.88,-2.37,-1.57,0.083,-0.142,-0.049
22:13:11,robotiq_force_torque_frame_id,1.93,-4.0,-1.18,0.066,-0.133,-0.065
22:13:11,robotiq_force_torque_frame_id,2.15,-2.07,-1.14,0.074,-0.137,-0.07
22:13:11,robotiq_force_torque_frame_id,3.65,-2.67,-0.92,0.081,-0.12,-0.047
22:13:11,robotiq_force_torque_frame_id,1.73,-3.49,-0.63,0.062,-0.136,-0.087
22:13:11,robotiq_force_torque_frame_id,2.35,-3.1,-0.23,0.076,-0.108,-0.062
22:13:11,robotiq_force_torque_frame_id,2.82,-2.58,-0.43,0.059,-0.117,-0.068
22:13:11,robotiq_force_torque_frame_id,3.56,-2.49,-0.75,0.095,-0.125,-0.068
22:13:11,robotiq_force_torque_frame_id,2.87,-3.18,-0.64,0.086,-0.129,-0.054
22:13:11,robotiq_force_torque_frame_id,2.77,-2.64,-0.37,0.089,-0.146,-0.045
22:13:11,robotiq_force_torque_frame_id,3.41,-1.76,-0.69,0.078,-0.135,-0.074
22:13:12,robotiq_force_torque_frame_id,3.57,-1.35,-0.9,0.069,-0.132,-0.046
22:13:12,robotiq_force_torque_frame_id,2.07,-4.0,-0.65,0.067,-0.114,-0.076
22:13:12,robotiq_force_torque_frame_id,3.44,-1.93,-0.41,0.067,-0.137,-0.075
22:13:12,robotiq_force_torque_frame_id,3.76,-1.63,-0.92,0.094,-0.134,-0.072
22:13:12,robotiq_force_torque_frame_id,3.68,-2.74,-0.74,0.084,-0.146,-0.064
22:13:12,robotiq_force_torque_frame_id,3.43,-2.15,-1.38,0.088,-0.132,-0.06
22:13:12,robotiq_force_torque_frame_id,4.07,-2.94,-1.18,0.094,-0.137,-0.073
22:13:12,robotiq_force_torque_frame_id,2.59,-1.89,-1.08,0.083,-0.148,-0.033
22:13:12,robotiq_force_torque_frame_id,3.64,-1.99,-0.78,0.079,-0.128,-0.046
22:13:12,robotiq_force_torque_frame_id,2.71,-3.62,-0.55,0.076,-0.135,-0.067
22:13:13,robotiq_force_torque_frame_id,3.5,-1.92,-0.96,0.095,-0.135,-0.065
22:13:13,robotiq_force_torque_frame_id,3.59,-2.06,-1.12,0.074,-0.148,-0.048
22:13:13,robotiq_force_torque_frame_id,3.6,-2.4,-1.14,0.072,-0.139,-0.077
22:13:13,robotiq_force_torque_frame_id,2.64,-3.94,-0.86,0.092,-0.136,-0.067
22:13:13,robotiq_force_torque_frame_id,2.8,-1.21,-0.37,0.061,-0.152,-0.085
22:13:13,robotiq_force_torque_frame_id,3.72,-3.39,-0.52,0.085,-0.138,-0.073
22:13:13,robotiq_force_torque_frame_id,1.27,-4.0,-0.21,0.086,-0.154,-0.079
22:13:13,robotiq_force_torque_frame_id,4.14,-3.3,-0.55,0.074,-0.134,-0.064
22:13:13,robotiq_force_torque_frame_id,2.85,-3.33,-0.81,0.085,-0.143,-0.047
22:13:13,robotiq_force_torque_frame_id,3.04,-1.78,-0.62,0.074,-0.134,-0.068
22:13:14,robotiq_force_torque_frame_id,2.78,-2.99,-1.43,0.093,-0.131,-0.076
22:13:14,robotiq_force_torque_frame_id,2.93,-3.08,-0.95,0.072,-0.134,-0.078
22:13:14,robotiq_force_torque_frame_id,3.28,-2.06,-0.68,0.077,-0.126,-0.062
22:13:14,robotiq_force_torque_frame_id,3.58,-2.45,-0.69,0.06,-0.131,-0.044
22:13:14,robotiq_force_torque_frame_id,2.83,-1.74,-0.54,0.082,-0.126,-0.076
22:13:14,robotiq_force_torque_frame_id,3.42,-2.02,-0.82,0.063,-0.147,-0.051
22:13:14,robotiq_force_torque_frame_id,3.75,0.07,-1.21,0.096,-0.127,-0.044
22:13:14,robotiq_force_torque_frame_id,4.27,-1.39,-1.12,0.083,-0.128,-0.049
22:13:14,robotiq_force_torque_frame_id,3.55,-2.93,-1.15,0.079,-0.142,-0.063
22:13:14,robotiq_force_torque_frame_id,3.73,-1.48,-0.74,0.081,-0.13,-0.087
22:13:15,robotiq_force_torque_frame_id,4.6,-1.77,-0.7,0.073,-0.166,-0.075
22:13:15,robotiq_force_torque_frame_id,3.87,-1.62,-0.8,0.081,-0.144,-0.061
22:13:15,robotiq_force_torque_frame_id,3.19,-2.78,-0.64,0.06,-0.141,-0.085
22:13:15,robotiq_force_torque_frame_id,3.06,-0.85,-0.67,0.074,-0.139,-0.081
22:13:15,robotiq_force_torque_frame_id,4.11,-2.17,-0.38,0.073,-0.131,-0.075
22:13:15,robotiq_force_torque_frame_id,3.52,-2.6,-0.57,0.071,-0.141,-0.09
22:13:15,robotiq_force_torque_frame_id,5.93,-0.97,-0.13,0.07,-0.127,-0.059
22:13:15,robotiq_force_torque_frame_id,3.78,-1.24,-0.64,0.071,-0.137,-0.06
22:13:15,robotiq_force_torque_frame_id,3.25,-1.95,-0.2,0.08,-0.115,-0.065
22:13:15,robotiq_force_torque_frame_id,4.4,-2.88,-0.03,0.08,-0.129,-0.064
22:13:16,robotiq_force_torque_frame_id,3.53,-3.53,-0.54,0.092,-0.128,-0.042
22:13:16,robotiq_force_torque_frame_id,2.86,-4.28,-1.01,0.062,-0.136,-0.057
22:13:16,robotiq_force_torque_frame_id,3.23,-3.52,-0.63,0.069,-0.119,-0.07
22:13:16,robotiq_force_torque_frame_id,2.81,-2.22,-0.14,0.067,-0.133,-0.062
22:13:16,robotiq_force_torque_frame_id,2.97,-3.03,-0.52,0.07,-0.138,-0.045
22:13:16,robotiq_force_torque_frame_id,1.91,-2.5,-0.44,0.05,-0.119,-0.077
22:13:16,robotiq_force_torque_frame_id,2.5,-3.64,-0.63,0.064,-0.148,-0.098
22:13:16,robotiq_force_torque_frame_id,2.87,-1.57,-0.57,0.066,-0.139,-0.062
22:13:16,robotiq_force_torque_frame_id,3.96,-2.47,-1.25,0.062,-0.132,-0.058
22:13:16,robotiq_force_torque_frame_id,3.09,-2.76,-0.63,0.074,-0.133,-0.063
22:13:17,robotiq_force_torque_frame_id,2.76,-3.03,-0.56,0.064,-0.108,-0.068
22:13:17,robotiq_force_torque_frame_id,4.25,-3.28,-0.28,0.08,-0.154,-0.058
22:13:17,robotiq_force_torque_frame_id,2.33,-4.25,-0.73,0.067,-0.124,-0.058
22:13:17,robotiq_force_torque_frame_id,3.46,-3.11,-0.74,0.061,-0.133,-0.038
22:13:17,robotiq_force_torque_frame_id,2.69,-2.89,-0.14,0.044,-0.122,-0.045
22:13:17,robotiq_force_torque_frame_id,3.25,-1.87,-1.06,0.057,-0.125,-0.059
22:13:17,robotiq_force_torque_frame_id,2.57,-2.9,-1.0,0.06,-0.117,-0.081
22:13:17,robotiq_force_torque_frame_id,3.27,-1.8,-1.17,0.051,-0.138,-0.061
22:13:17,robotiq_force_torque_frame_id,1.69,-4.08,-1.53,0.052,-0.132,-0.067
22:13:17,robotiq_force_torque_frame_id,1.45,-3.93,-0.93,0.049,-0.104,-0.064
22:13:18,robotiq_force_torque_frame_id,2.54,-3.22,-1.01,0.054,-0.135,-0.045
22:13:18,robotiq_force_torque_frame_id,2.81,-3.26,-1.21,0.057,-0.12,-0.053
22:13:18,robotiq_force_torque_frame_id,4.27,-2.93,-0.95,0.051,-0.13,-0.064
22:13:18,robotiq_force_torque_frame_id,2.8,-2.98,-1.43,0.054,-0.129,-0.053
22:13:18,robotiq_force_torque_frame_id,3.85,-2.6,-1.15,0.065,-0.137,-0.049
22:13:18,robotiq_force_torque_frame_id,2.27,-2.06,-1.31,0.047,-0.118,-0.046
22:13:18,robotiq_force_torque_frame_id,2.7,-1.72,-0.74,0.063,-0.125,-0.041
22:13:18,robotiq_force_torque_frame_id,3.4,-2.0,-1.05,0.058,-0.13,-0.047
22:13:18,robotiq_force_torque_frame_id,3.2,-1.88,-0.83,0.059,-0.124,-0.065
22:13:18,robotiq_force_torque_frame_id,2.67,-1.79,-1.28,0.05,-0.112,-0.068
22:13:19,robotiq_force_torque_frame_id,3.89,-1.13,-1.31,0.051,-0.119,-0.062
22:13:19,robotiq_force_torque_frame_id,3.51,-2.28,-0.91,0.05,-0.136,-0.069
22:13:19,robotiq_force_torque_frame_id,1.67,-2.41,-0.96,0.044,-0.12,-0.074
22:13:19,robotiq_force_torque_frame_id,2.33,-2.7,-0.75,0.041,-0.102,-0.099
22:13:19,robotiq_force_torque_frame_id,3.0,-2.04,-1.49,0.029,-0.113,-0.071
22:13:19,robotiq_force_torque_frame_id,2.51,-1.88,-1.12,0.07,-0.108,-0.071
22:13:19,robotiq_force_torque_frame_id,4.26,-2.64,-1.49,0.09,-0.129,-0.043
22:13:19,robotiq_force_torque_frame_id,3.31,-2.26,-1.68,0.059,-0.124,-0.051
22:13:19,robotiq_force_torque_frame_id,4.39,-0.83,-1.72,0.081,-0.141,-0.04
22:13:19,robotiq_force_torque_frame_id,4.34,-2.32,-0.99,0.075,-0.142,-0.06
22:13:20,robotiq_force_torque_frame_id,2.68,-1.82,-1.11,0.072,-0.121,-0.07
22:13:20,robotiq_force_torque_frame_id,4.13,-1.5,-1.12,0.057,-0.127,-0.056
22:13:20,robotiq_force_torque_frame_id,3.66,-1.28,-0.89,0.056,-0.103,-0.053
22:13:20,robotiq_force_torque_frame_id,3.11,-3.43,-1.22,0.07,-0.123,-0.075
22:13:20,robotiq_force_torque_frame_id,3.55,-1.54,-0.93,0.068,-0.123,-0.044
22:13:20,robotiq_force_torque_frame_id,3.4,-2.07,-0.58,0.058,-0.115,-0.059
22:13:20,robotiq_force_torque_frame_id,3.64,-1.36,-0.71,0.04,-0.1,-0.078
22:13:20,robotiq_force_torque_frame_id,4.56,-1.81,-0.79,0.054,-0.121,-0.075
22:13:20,robotiq_force_torque_frame_id,4.15,-2.77,-0.47,0.064,-0.139,-0.108
22:13:20,robotiq_force_torque_frame_id,2.41,-2.03,-0.44,0.045,-0.137,-0.097
22:13:21,robotiq_force_torque_frame_id,3.25,-3.33,-0.28,0.043,-0.129,-0.093
22:13:21,robotiq_force_torque_frame_id,2.91,-2.83,0.07,0.042,-0.133,-0.08
22:13:21,robotiq_force_torque_frame_id,3.14,-2.47,-1.01,0.052,-0.129,-0.107
22:13:21,robotiq_force_torque_frame_id,3.41,-2.31,-1.2,0.068,-0.11,-0.056
22:13:21,robotiq_force_torque_frame_id,3.56,-3.07,-0.43,0.058,-0.133,-0.035
22:13:21,robotiq_force_torque_frame_id,1.78,-2.66,-0.4,0.07,-0.13,-0.076
22:13:21,robotiq_force_torque_frame_id,1.24,-2.18,-0.58,0.077,-0.135,-0.078
22:13:21,robotiq_force_torque_frame_id,3.79,-1.33,-0.61,0.076,-0.13,-0.06
22:13:21,robotiq_force_torque_frame_id,3.33,-2.79,-0.34,0.077,-0.121,-0.058
22:13:21,robotiq_force_torque_frame_id,4.16,-1.93,-0.95,0.07,-0.132,-0.061
22:13:22,robotiq_force_torque_frame_id,1.94,-2.95,-0.5,0.065,-0.126,-0.067
22:13:22,robotiq_force_torque_frame_id,4.35,-1.97,-0.4,0.082,-0.133,-0.059
